,Iron_ore_mix_ratio,coke_ratio,quick_lime,returning_sinter,light_burning,second_water,bed_depth,trolley_speed,flue_temp,ignition_temp,pressure_flue,BRP,BTP
197,0.5906651488046837,0.0462676858025695,0.0626118067978533,0.2642706131078224,0.036184745487071,5.938,784.29,2.31,148.0,819.0,494.75,68.8615350204891,86.40126083236557
198,0.592453446586083,0.0460633779810519,0.0606827834041162,0.2642927147990852,0.0365076772296635,6.297,790.476,2.308,148.0,834.0,498.657,69.26984019958958,86.86996993714233
201,0.5916943791061724,0.0477735420553167,0.0614810609132938,0.262308378619515,0.036742639305702,6.216,795.36,2.306,146.0,858.0,476.19,67.34706297985365,86.43250846312293
202,0.5975510866039572,0.0463833927992215,0.0586279597794356,0.2606227700291923,0.0368147907881933,6.055,773.789,2.36,147.0,869.0,483.028,70.29816512795793,85.99500083739332
203,0.5897870280735722,0.0458212326556953,0.063810906744111,0.2646821555340433,0.0358986769925782,6.026,774.44,2.355,147.0,870.0,483.028,66.997951960101,87.286683382265
204,0.587310636911549,0.0456914806971819,0.0618178856491285,0.2687734158657762,0.0364065808763642,6.22,757.591,2.359,148.0,861.0,465.446,66.39525179123858,87.34792844900767
205,0.5855654761904762,0.0465443121693121,0.0622519841269841,0.2690145502645502,0.0366236772486772,6.158,793.325,2.357,148.0,858.0,475.214,69.04274870513969,86.39500193911681
206,0.5918333608860968,0.0484377583071582,0.062241692841792,0.2618614647049099,0.0356257232600429,6.179,792.43,2.353,148.0,838.0,468.376,69.61668632584558,86.38389069260515
207,0.5932582408481034,0.0468775882060626,0.0559052509524598,0.2674341560377671,0.036524763955607,6.139,755.067,2.359,147.0,832.0,471.306,70.15823111846424,86.37431714919359
208,0.5888308295231875,0.0464565643370346,0.0622142390594382,0.2660842586544742,0.0364141084258654,6.392,769.556,2.358,148.0,834.0,482.051,70.9875598096937,86.47937805684148
209,0.5850548741123305,0.0468850871530019,0.0617333763718528,0.2700936087798579,0.0362330535829567,6.165,779.65,2.356,148.0,847.0,484.005,68.1159087633737,88.2186897603415
210,0.5847526358475263,0.046066504460665,0.0620437956204379,0.270235198702352,0.0369018653690186,6.216,747.497,2.356,148.0,854.0,473.26,68.55921437592448,87.09729192388944
211,0.5860499146410861,0.046500284529713,0.0621087716445817,0.2690838143240387,0.0362572148605804,5.996,764.347,2.364,150.0,846.0,497.68,69.6477777777777,86.38389069260515
212,0.5950386335908906,0.0479869865799105,0.0623830825538836,0.2578283855225701,0.036762911752745,5.769,794.139,2.361,150.0,836.0,491.819,69.59015013120788,86.67770246328216
213,0.5903867939796085,0.0466904029778281,0.0623887360414306,0.2640394885903868,0.036494578410746,5.524,774.44,2.36,148.0,834.0,482.051,68.41306896336057,86.9267941498257
214,0.5863636363636363,0.0469155844155844,0.0633928571428571,0.2669642857142857,0.0363636363636363,5.839,805.454,2.347,149.0,833.0,476.19,69.03538994985729,86.71375251411582
215,0.5913135766184995,0.0463711323373336,0.063025553106376,0.2625520450649032,0.0367376928728875,5.773,757.998,2.355,149.0,843.0,484.005,68.12000000000072,86.95933460788802
216,0.5958649652721691,0.0465191406880956,0.0614601841382652,0.2603779680180907,0.035777741883379,5.59,753.683,2.359,148.0,862.0,511.355,65.74263132619595,87.18254801488415
217,0.5896401218809191,0.0480935518405665,0.0638227785555464,0.2625380877872025,0.0359054599357654,5.692,786.813,2.358,148.0,880.0,496.703,67.60819523400319,85.90405079083855
218,0.5890188434048083,0.0460526315789473,0.061809616634178,0.2673814165042235,0.0357374918778427,6.004,772.731,2.359,149.0,870.0,485.958,68.03479468176168,86.41545170027626
219,0.5896369742523588,0.0453382376459299,0.0613305613305613,0.2674716136254598,0.03622261314569,5.894,778.022,2.309,149.0,858.0,485.958,69.09563000257648,87.06021441444453
220,0.5863215966250203,0.0462437124776894,0.0623884471848125,0.2690248255719617,0.0360214181405159,5.689,729.67,2.315,148.0,874.0,473.26,67.75494563427283,87.91163054757587
221,0.5869954427083334,0.045166015625,0.062744140625,0.2686360677083333,0.0364583333333333,5.989,715.995,2.307,150.0,904.0,510.379,67.60271192145129,87.49502797487548
222,0.5899144455412966,0.046232313260941,0.0626028298782494,0.2644784468575189,0.036771964461994,5.93,737.973,2.309,149.0,903.0,516.239,66.134455698665,87.74500313320318
224,0.6064919827923347,0.0451310129057489,0.0590535784122018,0.253578412201799,0.0357450136879155,6.333,733.903,2.306,147.0,817.0,538.706,66.09437581023425,85.62003552399604
225,0.5829360512904816,0.0475094525727437,0.0622225875390432,0.2697682064770672,0.0375637021206641,6.264,735.938,2.311,147.0,794.0,511.355,67.6733525923518,85.88785924739527
226,0.5931175747644408,0.0466202376075379,0.0630888979926259,0.2598934862761164,0.0372798033592789,6.04,762.637,2.31,148.0,786.0,487.912,65.95225835878735,86.9481584904226
227,0.5817524841915086,0.046070460704607,0.0622485012728915,0.2733842489940051,0.0365443048369877,5.923,746.927,2.309,147.0,778.0,524.054,65.44727936228281,87.2449682886602
228,0.5803629823413997,0.0485611510791366,0.0623773708306082,0.2724820143884892,0.0362164813603662,5.941,744.485,2.309,148.0,771.0,518.193,63.94592962649244,87.398894661405
229,0.589387552690305,0.0478551946441854,0.0623191999338788,0.2633275477312174,0.0371105050004132,6.051,741.473,2.303,147.0,776.0,509.402,63.39030399225577,86.82193830182703
230,0.5846039111700364,0.046983758700696,0.0627278753728869,0.2694729864103414,0.0362114683460391,5.729,739.031,2.309,148.0,772.0,507.448,67.46848643436745,85.563143164866
231,0.5872796685890667,0.0463000568597189,0.0634392007148079,0.2671594508975712,0.0358216229388351,5.806,745.462,2.308,148.0,778.0,512.332,67.52130401473744,85.73363122623664
232,0.5918433666422943,0.0468762693963766,0.0626370948086765,0.2620846535055651,0.0365586156470875,5.93,747.985,2.31,148.0,778.0,508.425,68.90559556005562,86.09498413178015
233,0.5843304376331749,0.0473692837239796,0.0630224553351909,0.2682347156203901,0.0370431076872643,6.264,738.136,2.302,148.0,776.0,524.054,67.03649519962936,87.28666102418498
234,0.5917472918217151,0.0474654758951459,0.0649962788389977,0.2588274208219631,0.0369635326221781,5.916,733.659,2.304,148.0,763.0,517.216,63.95683498118576,88.74496254633645
235,0.5895388626364674,0.0457063711911357,0.0628157080006518,0.2651132475150725,0.0368258106566726,6.256,745.706,2.316,148.0,760.0,543.59,59.62662816965,87.91167571848754
236,0.5848574724007249,0.0479485912011863,0.0641786126215192,0.2661888284725655,0.0368264953040039,5.927,761.416,2.308,146.0,763.0,526.007,65.37818959085857,86.02440168396274
237,0.5813058081428688,0.0471041205865487,0.0637339231588432,0.2707462931105104,0.0371098550012288,6.187,750.427,2.309,147.0,765.0,539.683,67.60819523400319,85.90405079083855
238,0.5896974652493867,0.0457072771872444,0.0632869991823385,0.2647587898609975,0.0365494685200327,6.161,771.754,2.305,147.0,768.0,539.683,65.37416405131039,86.9481378635555
239,0.5872845716170528,0.0474148594046342,0.0620103900387564,0.2661004370413127,0.0371897418982435,6.073,758.323,2.308,146.0,777.0,546.52,65.89378135532924,86.90675051238239
240,0.5848610771612482,0.0466878513810804,0.0620875091664629,0.269779190092072,0.0365843721991363,5.971,751.486,2.302,146.0,781.0,526.984,65.06977703566889,87.49496313715916
241,0.591349310571241,0.046618516086671,0.0627872619829284,0.2637065003282994,0.0355384110308601,6.095,740.741,2.308,147.0,788.0,527.961,62.73278988727209,88.9722726682247
242,0.5826371826371827,0.0466830466830466,0.0624897624897624,0.2719082719082719,0.0362817362817362,6.165,735.45,2.311,147.0,794.0,527.961,64.22938028739345,87.31643910961276
243,0.5913129318854886,0.0468904244817374,0.0630141493912471,0.2626686410003291,0.0361138532411977,6.198,739.194,2.36,146.0,806.0,518.193,64.67593583951022,86.99500149485445
244,0.5917083400548475,0.0459751572834328,0.0614615260525891,0.2657686723665107,0.0350863042426197,5.802,776.313,2.366,145.0,815.0,508.425,66.35064497546924,86.24502370422897
245,0.5887445887445887,0.0472106509842358,0.0612594952217593,0.2668463611859838,0.0359389038634321,5.652,766.056,2.354,145.0,829.0,516.239,67.48640107243402,86.07450661755293
246,0.5922298400261182,0.0459516813581456,0.0625204048318641,0.2624877571008814,0.0368103166829905,5.74,753.602,2.356,145.0,850.0,504.518,68.58141598644134,86.09500961122902
247,0.5864252658926687,0.0466834456442315,0.0616221482503856,0.2689778355118941,0.03629130470082,5.908,765.731,2.355,145.0,891.0,499.634,67.0408337766909,86.6200241327412
248,0.5864838552652928,0.0464871004380983,0.0618205419438585,0.2687003082914164,0.0365081940613337,5.993,780.464,2.356,145.0,934.0,500.611,64.11657559234752,87.58431348205696
249,0.5915069827866191,0.0466060409223774,0.0626014939915557,0.262910035725885,0.0363754465735628,5.817,782.255,2.351,147.0,966.0,501.587,69.74354657712901,85.8700038103579
250,0.591828312009905,0.0481221626083367,0.0615765579859678,0.2614940156830375,0.0369789517127527,6.125,785.267,2.353,147.0,984.0,505.495,69.43083663112964,86.52276998891928
251,0.5859291526259554,0.0475055477932111,0.0630393687844168,0.2667050217802252,0.0368209090161913,6.333,780.138,2.351,149.0,984.0,488.889,67.22566201445659,87.62658425728989
252,0.5879732739420935,0.0471005526684814,0.0624432896147818,0.2653633589045616,0.0371195248700816,6.502,781.929,2.354,150.0,969.0,512.332,64.36060336263964,88.1199947400294
253,0.5938678471880636,0.0466469913100508,0.0628791605181177,0.2596327266765043,0.0369732743072634,6.311,760.602,2.365,152.0,947.0,468.376,65.38810252089047,86.90673506820497
254,0.5874562718640679,0.0472263868065966,0.0648842245543894,0.2631184407796101,0.0373146759953356,6.168,781.278,2.361,152.0,941.0,477.167,69.28199955895563,85.85706414795344
255,0.5905979381443298,0.0467628865979381,0.0621855670103092,0.2637525773195875,0.036701030927835,6.092,810.745,2.356,153.0,937.0,476.19,68.36185987091568,87.06023416334413
256,0.5937346638311796,0.0472762964174709,0.0612628823818092,0.2614919025028627,0.0362342548666775,6.278,775.58,2.354,153.0,916.0,508.425,66.8362992345466,88.67152905877501
260,0.5922796554009278,0.0476308813783962,0.0631212723658051,0.259857521537442,0.0371106693174287,5.967,762.068,2.354,158.0,887.0,474.237,59.1245458302658,86.61994119908773
261,0.5922796554009278,0.0476308813783962,0.0631212723658051,0.259857521537442,0.0371106693174287,5.967,762.068,2.354,158.0,887.0,474.237,59.1245458302658,86.61994119908773
262,0.5830207144022183,0.0484423421954004,0.0620616538900668,0.270021203718806,0.0364540857935083,5.941,758.73,2.357,158.0,878.0,490.842,62.29513918589356,85.70928566858336
263,0.5909534656687276,0.0463716238203709,0.0616661243084933,0.2650504393101204,0.0359583468922876,5.788,753.439,2.364,157.0,856.0,501.587,63.06816997572911,86.78069038750945
264,0.6031105506515343,0.0476670870113493,0.0667507356031946,0.2447246742328709,0.0377469525010508,5.645,740.415,2.361,157.0,816.0,492.796,59.85783447787593,88.12000923684572
265,0.5867714472822528,0.0478061558611656,0.0636051080550098,0.2653896529142108,0.0364276358873608,5.612,749.206,2.356,157.0,785.0,486.935,65.15867759873582,86.90682330233531
266,0.6275338566376261,0.0496851548348141,0.0684033468472354,0.2159924092124557,0.0383852324678685,5.817,763.207,2.358,158.0,772.0,496.703,65.8763860302102,87.0783388068843
268,0.6218653979581723,0.0578848250569927,0.0764198632173654,0.1990286450589751,0.0448012687084943,5.96,764.591,2.356,157.0,778.0,518.193,64.79714180144963,87.99508339760061
271,0.6511882998171845,0.0515539305301645,0.0703839122486288,0.1853747714808044,0.0414990859232175,6.256,735.124,2.359,153.0,763.0,493.773,70.26266219704213,86.62000554463015
275,0.5860897695107157,0.04561261625556,0.0607359482410028,0.2717347351395067,0.0358269308532147,6.183,691.575,2.357,148.0,761.0,491.819,66.90265286523089,87.03451610535126
276,0.59441349802212,0.0459352547025107,0.0617582949866795,0.2621296520545733,0.0357633002341164,5.993,747.416,2.358,147.0,764.0,515.263,69.81523495481177,86.5128564437835
277,0.5851768125302762,0.0474729533344098,0.0622476990150169,0.269255611173906,0.035846923946391,6.209,773.871,2.304,144.0,737.0,497.68,69.96834396714361,87.07831709640686
278,0.5878274889157598,0.0466747279322853,0.0622329705763804,0.2667472793228537,0.0365175332527206,6.011,753.765,2.306,143.0,725.0,526.984,67.87148226554487,88.95335948158254
279,0.5871326839649668,0.0478840959318981,0.0628632233772611,0.2652042236228206,0.0369157731030531,6.007,722.996,2.31,143.0,738.0,515.263,67.82349639717673,88.2186791492047
280,0.5889193991277661,0.0453077047326764,0.0618639961234049,0.2678888709416895,0.0360200290744629,5.89,682.784,2.312,142.0,775.0,526.984,70.53480733342394,87.02086263770649
281,0.5884602864583333,0.0470377604166666,0.0621744791666666,0.265625,0.0367024739583333,6.029,676.516,2.312,140.0,789.0,540.659,72.18166446173251,87.20928849417508
282,0.5914425427872861,0.0466177669111654,0.0617766911165444,0.2634066829665851,0.0367563162184189,5.868,680.83,2.303,140.0,770.0,535.775,72.79396384383854,87.745019221493
284,0.5886820186183244,0.0467907888290053,0.0627143557079862,0.2656377592683325,0.0361750775763514,5.989,763.533,2.409,139.0,720.0,555.311,72.24120864014799,87.18250304093746
285,0.588259341018723,0.0457852996484343,0.0632818248712288,0.2661270542065244,0.0365464802550895,5.905,800.163,2.404,138.0,705.0,553.358,72.3240983332881,86.35215032251875
286,0.5940097095367399,0.0463260100386735,0.0639348309059491,0.2594421130585041,0.0362873364601333,6.048,778.185,2.404,139.0,711.0,558.242,69.90021366946809,85.9565375826651
287,0.5900802334062729,0.0465191668692762,0.0634573304157549,0.2639598022530189,0.0359834670556771,6.143,782.825,2.305,140.0,736.0,549.451,70.97237645742172,85.14206401627784
288,0.592801807617818,0.0456746287927695,0.0634280180761781,0.262265978050355,0.0358295674628792,6.205,758.405,2.211,140.0,782.0,546.52,70.18055010223995,84.9559323151458
289,0.5911970382558617,0.0466474701768819,0.0648292883587001,0.2608802961744138,0.0364459070341423,6.161,765.161,2.208,139.0,814.0,548.474,69.27691703316452,84.95189787865311
290,0.590524259198958,0.0475415174210355,0.0633344187561055,0.2618039726473461,0.0367958319765548,5.824,750.59,2.203,139.0,820.0,554.335,69.85692953576488,84.95593231428678
291,0.591629052113254,0.046040213377103,0.0644234714813295,0.2608124743537136,0.0370947886745999,5.835,753.846,2.362,140.0,815.0,546.52,71.813493465483,85.33037456991399
292,0.5922054772322153,0.0465078593420839,0.0636039539782855,0.2612218441095446,0.0364608653378706,6.059,760.44,2.359,143.0,804.0,552.381,72.28697819671694,85.87915226729342
293,0.5899844783922882,0.0481986765787108,0.0624132015358222,0.2628053263622253,0.0365983171309533,5.872,754.253,2.361,144.0,779.0,555.311,71.16099933796706,86.7288693106435
294,0.5881339241752831,0.0470211718365337,0.0630231413096996,0.2648941408173313,0.0369276218611521,5.733,755.637,2.355,143.0,766.0,553.358,72.920852063085,86.15777550595023
295,0.5899588344499153,0.0458471224473323,0.0611025910081523,0.2668496246670434,0.0362418274275567,5.934,754.253,2.365,145.0,769.0,568.01,70.95081746028897,87.31643372536384
297,0.5967637014148642,0.0462676858025695,0.061554724345422,0.2584160026020491,0.0369978858350951,6.201,769.312,2.416,150.0,762.0,571.917,64.58048726003567,86.74502915411291
298,0.5899345335515549,0.0478723404255319,0.0617021276595744,0.2638297872340425,0.0366612111292962,6.161,732.031,2.401,150.0,758.0,575.824,67.58985221128354,86.07454871506935
299,0.5870024370430545,0.0473598700243704,0.0614947197400487,0.2681559707554833,0.035987002437043,6.007,749.858,2.412,153.0,774.0,551.404,67.78802470121789,86.78070799450141
300,0.5900033211557622,0.0461640650946529,0.0623546994354035,0.2642809697774825,0.0371969445366987,5.736,750.997,2.4,155.0,807.0,524.054,64.09492341673565,88.26424540438244
302,0.5929947746570868,0.0462932723709993,0.0614794252122795,0.2632266492488569,0.0360058785107772,5.524,737.159,2.409,159.0,854.0,517.216,53.42835201353455,88.74502497785033
303,0.5877755840737084,0.0486179664363277,0.0622737742678512,0.2639848634419217,0.0373478117801908,5.553,758.974,2.415,161.0,862.0,528.938,66.98050902049863,85.56317778650889
304,0.5928235865867487,0.0465737890814838,0.0616393973756682,0.2630001619957881,0.035963064960311,5.685,753.846,2.409,164.0,860.0,528.938,68.8172975050782,86.39500344520373
305,0.5954367026496564,0.045960091593065,0.0630520117762512,0.2589957474648348,0.0365554465161923,5.516,762.475,2.407,164.0,852.0,523.077,67.10969841848824,87.23185554899051
306,0.5906548206646923,0.0475485357025337,0.0629318854886475,0.2619282658769332,0.0369364922671931,5.608,789.174,2.401,165.0,850.0,510.379,63.96102516760792,88.26423191969546
307,0.6596777147042665,0.0529207104925837,0.0702252334737227,0.1756088628456326,0.0415674784837941,6.022,767.603,2.412,168.0,860.0,526.984,65.15870714349161,87.74500312648331
308,0.6612207434603029,0.0525929325378614,0.0711335474988526,0.1735658558972005,0.0414869206057824,5.656,768.254,2.409,168.0,880.0,533.822,72.41836627382212,86.8530984786683
313,0.6503698358289733,0.0504239581454086,0.0699981959227854,0.1892476998015514,0.0399603103012808,5.974,761.661,2.505,169.0,879.0,534.799,70.09563049961395,84.43465519161339
314,0.6500089879561388,0.0523099047276649,0.0704655761279885,0.1872191263706633,0.0399964048175445,5.769,777.289,2.505,169.0,870.0,511.355,59.54611942565685,87.18254803912666
319,0.6509635974304069,0.0516595289079229,0.0687901498929336,0.18807994289793,0.0405067808708065,5.96,748.392,2.399,160.0,837.0,550.427,56.835105566419074,84.83870577098055
320,0.6503553116848071,0.0517225870288746,0.0672843393001709,0.1905190249167941,0.0401187370693532,6.125,729.019,2.404,159.0,830.0,513.309,70.49354281701613,85.46913609727788
321,0.6499144375394038,0.0512474106097451,0.0671890480050436,0.1907592542556066,0.0408898495902008,6.048,765.975,2.409,159.0,809.0,519.17,68.24981364421184,88.00971063491258
