,index,others,海通期货,国泰君安,中信期货,东证期货,银河期货,兴证期货,广发期货,华泰期货,方正中期,申万期货,国投安信,国信期货,上海中期,徽商期货,光大期货,新湖期货,永安期货,宏源期货,中信建投,南华期货,金瑞期货,中融汇信,东方财富,长江期货,平安期货,国富期货,西部期货,瑞达期货,华闻期货,鲁证期货,招金期货,中银国际,浙商期货,中辉期货,华鑫期货,铜冠金源,招商期货,同信久恒,华安期货,齐盛期货,经易期货,弘业期货,五矿经易,宝城期货,建信期货,五矿期货,瑞龙期货,东航期货,中证期货,roll_yield,spot_price,near_contract_price,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,label
466,467,117557.0,3955.0,3112.0,19426.0,5609.0,4143.0,5376.0,2787.0,0.0,3346.0,5431.0,0.0,0.0,2347.0,0.0,2345.0,2912.0,2943.0,0.0,0.0,0.0,0.0,23246.0,0.0,0.0,0.0,0.0,0.0,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,7930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5993.0,0.0,0.0,0.0,-0.01333465269270924,242.75,244.15,245.2,1.4000000000000057,2.4499999999999886,0.005767250257466605,0.010092687950566281,-0.06117455138662549
467,468,95122.0,2769.0,3503.0,18626.0,5192.0,2522.0,4389.0,0.0,0.0,3481.0,5051.0,0.0,0.0,1895.0,0.0,2388.0,2132.0,0.0,0.0,0.0,0.0,0.0,24073.0,0.0,2221.0,0.0,0.0,0.0,1675.0,0.0,0.0,0.0,0.0,0.0,0.0,3501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3328.0,0.0,0.0,0.0,-0.012274683715066263,242.8,243.0,245.35,0.19999999999998863,2.549999999999983,0.0008237232289949326,0.010502471169686833,0.06113715100876531
468,469,179917.0,5297.0,5197.0,35514.0,9170.0,6216.0,9541.0,4079.0,0.0,4809.0,9739.0,0.0,2822.0,3856.0,0.0,3447.0,5793.0,6303.0,0.0,0.0,0.0,0.0,32408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9751.0,0.0,0.0,0.0,-0.014137034694945105,245.3,249.3,246.35,4.0,1.049999999999983,0.016306563391765172,0.004280472890338283,0.405926527298559
469,470,129980.0,4474.0,4624.0,18956.0,9745.0,4545.0,7708.0,2921.0,0.0,4298.0,7017.0,0.0,0.0,3063.0,0.0,0.0,4321.0,0.0,0.0,0.0,0.0,0.0,21896.0,0.0,2649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7603.0,0.0,3065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5711.0,0.0,0.0,0.0,-0.013069429556149148,247.4,249.3,248.1,1.9000000000000057,0.6999999999999886,0.007679870654810017,0.0028294260307193397,0.7053607416364369
470,471,163467.0,4940.0,5265.0,25755.0,13493.0,6620.0,9765.0,6442.0,0.0,4661.0,7632.0,0.0,0.0,3621.0,0.0,4608.0,6658.0,0.0,0.0,0.0,0.0,2748.0,30436.0,0.0,0.0,0.0,0.0,0.0,3005.0,0.0,0.0,0.0,0.0,0.0,0.0,8763.0,0.0,4455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7322.0,0.0,0.0,0.0,-0.008607212032551331,245.25,249.3,248.5,4.050000000000011,3.25,0.016513761467889854,0.013251783893985625,0.16096579476861397
471,472,191755.0,8755.0,5717.0,30222.0,11104.0,5774.0,10230.0,9481.0,0.0,4287.0,8847.0,0.0,0.0,3998.0,0.0,4682.0,9003.0,4314.0,0.0,0.0,0.0,0.0,23640.0,0.0,3375.0,0.0,0.0,0.0,3577.0,0.0,0.0,0.0,0.0,0.0,0.0,14702.0,0.0,4852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10526.0,0.0,0.0,0.0,-0.012312466742783225,245.71,249.3,248.3,3.5900000000000034,2.5900000000000034,0.014610719954417872,0.010540881527003387,-0.08054772452677754
472,473,257219.0,11559.0,7845.0,37435.0,13457.0,12897.0,13169.0,9701.0,0.0,6442.0,10294.0,0.0,0.0,0.0,0.0,4909.0,8441.0,5392.0,0.0,0.0,0.0,0.0,53430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9287.0,0.0,4401.0,0.0,-0.009614478663542677,251.3,251.85,252.45,0.549999999999983,1.1499999999999773,0.0021886191802624744,0.004576203740549012,1.643889879183988
473,474,247474.0,10293.0,7121.0,28232.0,13217.0,10331.0,9040.0,6047.0,0.0,8235.0,8855.0,0.0,0.0,6370.0,0.0,0.0,8977.0,0.0,0.0,0.0,0.0,0.0,42467.0,0.0,7333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031.0,0.0,21922.0,5198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11823.0,0.0,0.0,0.0,-0.013219332730053022,255.78,255.35,256.7,-0.4300000000000068,0.9199999999999875,-0.0016811322230041448,0.0035968410352646973,1.6556291390728477
474,475,88743.0,4652.0,2252.0,10961.0,7548.0,2859.0,4970.0,1887.0,0.0,2820.0,3465.0,0.0,0.0,2978.0,0.0,1821.0,3428.0,0.0,0.0,0.0,0.0,0.0,18519.0,0.0,0.0,0.0,0.0,0.0,1886.0,0.0,0.0,0.0,0.0,0.0,0.0,4688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,0.0,0.0,0.0,0.0,0.0,-0.01084433330740184,256.05,256.1,257.5,0.05000000000001137,1.4499999999999886,0.00019527436047650504,0.005662956453817536,0.31067961165048985
475,476,187481.0,8024.0,5734.0,26651.0,14226.0,7239.0,8457.0,4361.0,0.0,8086.0,9368.0,0.0,0.0,4686.0,0.0,0.0,6556.0,0.0,0.0,0.0,0.0,3509.0,38047.0,0.0,0.0,0.0,0.0,0.0,3493.0,0.0,0.0,0.0,0.0,0.0,0.0,11768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6003.0,0.0,0.0,0.0,-0.012427224449400386,259.9,259.65,260.75,-0.25,0.8500000000000227,-0.0009619084263178257,0.003270488649480763,1.2464046021093003
476,477,229187.0,7303.0,7478.0,33220.0,10882.0,7933.0,10600.0,8867.0,0.0,7230.0,9911.0,0.0,0.0,5854.0,0.0,5689.0,9200.0,0.0,0.0,0.0,0.0,6141.0,39421.0,0.0,3916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007.0,0.0,14899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11864.0,0.0,0.0,0.0,-0.014663693945291345,258.55,258.4,260.5,-0.1500000000000341,1.9499999999999886,-0.0005801585766777029,0.007542061496809138,-0.09596928982725528
477,478,246860.0,9297.0,8837.0,43552.0,11710.0,9292.0,9651.0,5580.0,0.0,9562.0,12613.0,0.0,0.0,6489.0,0.0,7551.0,9993.0,5313.0,0.0,0.0,0.0,5947.0,42015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,0.0,16651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10377.0,0.0,0.0,0.0,-0.014232121729526937,259.82,260.8,261.1,0.9800000000000182,1.2800000000000296,0.003771842044492324,0.004926487568316595,0.2297970126388444
478,479,152180.0,4209.0,5556.0,20396.0,9061.0,5357.0,6238.0,3588.0,0.0,6025.0,8633.0,0.0,0.0,4075.0,0.0,3379.0,4417.0,0.0,0.0,0.0,0.0,3355.0,24895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.0,0.0,16937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6338.0,0.0,0.0,0.0,-0.013510879913297713,260.3,259.8,261.15,-0.5,0.8499999999999659,-0.0019208605455244276,0.0032654629273913827,0.019146084625676633
479,480,145521.0,5621.0,4917.0,18327.0,8460.0,4054.0,8197.0,3473.0,0.0,5776.0,8029.0,0.0,0.0,3860.0,0.0,0.0,3920.0,2902.0,0.0,0.0,0.0,0.0,25543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.0,0.0,7028.0,0.0,0.0,0.0,-0.01447242496007103,260.3,257.2,259.45,-3.1000000000000227,-0.8500000000000227,-0.011909335382251363,-0.0032654629273916047,-0.6552322220080897
480,481,140958.0,5369.0,5827.0,19372.0,7532.0,6156.0,5734.0,3157.0,0.0,4798.0,5506.0,0.0,0.0,2823.0,0.0,2771.0,3718.0,0.0,0.0,0.0,0.0,2403.0,24468.0,0.0,3221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5548.0,0.0,0.0,0.0,-0.01557360369820128,259.6,259.6,260.55,0.0,0.9499999999999886,0.0,0.0036594761171031553,0.4221838418729698
481,482,133013.0,5580.0,3924.0,16587.0,9505.0,3740.0,7095.0,5108.0,0.0,5331.0,5877.0,0.0,0.0,3882.0,0.0,0.0,3111.0,0.0,0.0,0.0,0.0,2626.0,26563.0,0.0,2721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4038.0,0.0,0.0,0.0,-0.013537778147389592,259.6,258.25,260.0,-1.3500000000000227,0.39999999999997726,-0.005200308166409928,0.0015408320493064398,-0.21153846153846592
482,483,209638.0,6502.0,6608.0,26256.0,11319.0,5930.0,10724.0,6974.0,0.0,8983.0,12126.0,0.0,0.0,4068.0,0.0,7383.0,7424.0,0.0,0.0,0.0,0.0,0.0,43771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3513.0,0.0,0.0,0.0,7054.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.0,0.0,8335.0,0.0,0.0,0.0,-0.017194947462692334,253.7,252.7,255.4,-1.0,1.700000000000017,-0.003941663381947236,0.006700827749310356,-1.8010963194988232
483,484,181357.0,5469.0,8423.0,25841.0,9646.0,5566.0,11440.0,5215.0,0.0,6896.0,9184.0,0.0,0.0,0.0,0.0,4170.0,8813.0,0.0,0.0,0.0,0.0,0.0,31766.0,0.0,3714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4711.0,0.0,0.0,0.0,7029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7077.0,0.0,0.0,0.0,-0.013353615617301185,257.9,255.85,257.45,-2.049999999999983,-0.44999999999998863,-0.007948817371074002,-0.001744862349747911,0.7962711206059363
484,485,135793.0,3200.0,5165.0,13908.0,7626.0,4608.0,15487.0,5586.0,0.0,6267.0,6903.0,0.0,0.0,5614.0,2579.0,3304.0,4778.0,0.0,0.0,0.0,0.0,0.0,28932.0,0.0,3043.0,0.0,0.0,0.0,2696.0,0.0,0.0,0.0,0.0,2814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5341.0,0.0,0.0,0.0,-0.013345515092737285,257.0,255.85,258.1,-1.1500000000000057,1.1000000000000227,-0.00447470817120621,0.004280155642023331,0.2518403719488702
485,486,186423.0,6303.0,7483.0,21507.0,11406.0,8074.0,11772.0,4631.0,0.0,9558.0,14064.0,0.0,0.0,5627.0,0.0,4490.0,5613.0,0.0,0.0,0.0,0.0,0.0,33462.0,0.0,3352.0,0.0,0.0,0.0,3128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7829.0,0.0,0.0,0.0,-0.015749702793726776,254.1,255.1,256.35,1.0,2.2500000000000284,0.003935458480913034,0.008854781582054327,-0.6826604251999219
486,487,146520.0,6754.0,4508.0,17090.0,9359.0,4555.0,11176.0,4211.0,0.0,8148.0,8381.0,0.0,0.0,3886.0,0.0,3690.0,4664.0,0.0,0.0,0.0,0.0,2982.0,27395.0,0.0,0.0,0.0,0.0,0.0,3032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6559.0,0.0,0.0,0.0,-0.014786759333082908,256.3,257.0,256.95,0.6999999999999886,0.6499999999999773,0.002731174404994041,0.0025360905189231175,0.23350846468183145
487,488,112453.0,3412.0,4610.0,12216.0,6438.0,3961.0,10043.0,3734.0,0.0,4720.0,3563.0,0.0,0.0,3211.0,0.0,3079.0,3010.0,2911.0,0.0,0.0,0.0,0.0,22943.0,0.0,2712.0,0.0,0.0,0.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5477.0,0.0,0.0,0.0,-0.017330083243078068,254.75,257.0,256.0,2.25,1.25,0.008832188420019538,0.004906771344455274,-0.37109374999999556
488,489,268761.0,9378.0,9160.0,26162.0,12620.0,11450.0,17870.0,10225.0,0.0,6943.0,12806.0,0.0,0.0,7052.0,0.0,6405.0,16823.0,4903.0,0.0,0.0,0.0,0.0,46034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5209.0,0.0,0.0,0.0,0.0,0.0,0.0,25447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10711.0,0.0,0.0,0.0,-0.015344311082599527,249.45,257.0,252.1,7.550000000000011,2.6500000000000057,0.03026658649027869,0.010623371417117777,-1.547005156683858
489,490,86638.0,2916.0,3657.0,9673.0,4592.0,2470.0,7331.0,3090.0,0.0,3647.0,3593.0,0.0,0.0,0.0,0.0,4509.0,2146.0,0.0,0.0,0.0,0.0,0.0,16434.0,0.0,2258.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4314.0,0.0,0.0,0.0,-0.01702482919088017,249.45,257.0,251.6,7.550000000000011,2.1500000000000057,0.03026658649027869,0.008618961715774809,-0.19872813990461047
490,491,101294.0,4513.0,3150.0,9848.0,5869.0,2876.0,7398.0,4085.0,0.0,3712.0,4227.0,0.0,0.0,2587.0,0.0,3473.0,2217.0,0.0,0.0,0.0,0.0,0.0,20289.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221.0,2537.0,4945.0,0.0,2095.0,0.0,-0.015450371612813853,249.45,249.2,250.7,-0.25,1.25,-0.0010022048506714842,0.005011024253357421,-0.3589948145193481
491,492,127915.0,6381.0,4551.0,14837.0,5809.0,3824.0,11307.0,6424.0,0.0,3425.0,3506.0,0.0,0.0,4754.0,0.0,0.0,0.0,4810.0,0.0,0.0,0.0,0.0,20875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598.0,0.0,9373.0,3256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102.0,0.0,2589.0,0.0,-0.01619105884668633,245.75,249.2,248.7,3.4499999999999886,2.9499999999999886,0.014038657171922653,0.012004069175991727,-0.8041817450743869
492,493,109250.0,4974.0,5248.0,13756.0,7026.0,0.0,7846.0,3239.0,0.0,3720.0,2941.0,0.0,0.0,3629.0,0.0,3898.0,2635.0,2772.0,0.0,0.0,0.0,0.0,16937.0,0.0,0.0,0.0,0.0,0.0,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,9357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.0,4053.0,0.0,0.0,0.0,-0.01677158675254793,246.96,249.2,248.45,2.2399999999999807,1.4899999999999807,0.009070294784580435,0.006033365727243112,-0.10062386798148522
493,494,90436.0,3661.0,4263.0,11037.0,3701.0,0.0,5546.0,2613.0,0.0,2726.0,2529.0,0.0,0.0,0.0,0.0,4459.0,2643.0,3004.0,0.0,0.0,0.0,0.0,15078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889.0,2120.0,2605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.0,3607.0,0.0,0.0,0.0,-0.015886371153044025,248.1,249.2,249.75,1.0999999999999943,1.6500000000000057,0.00443369609028621,0.006650544135429204,0.520520520520525
494,495,45803.0,2061.0,1501.0,4660.0,3180.0,1767.0,3301.0,847.0,0.0,2021.0,2193.0,0.0,0.0,0.0,0.0,2980.0,1319.0,0.0,0.0,0.0,0.0,0.0,6238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,0.0,3146.0,0.0,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.0,0.0,0.0,947.0,0.0,-0.018787321115847147,248.1,246.65,250.1,-1.4499999999999886,2.0,-0.005844417573559024,0.00806126561870224,0.1399440223910413
495,496,26248.0,853.0,742.0,2659.0,2881.0,1053.0,2987.0,635.0,0.0,0.0,1612.0,0.0,0.0,1493.0,0.0,1159.0,644.0,0.0,0.0,0.0,466.0,0.0,3954.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,613.0,0.0,0.0,0.0,-0.01929949945479929,244.47,244.6,246.0,0.12999999999999545,1.5300000000000011,0.0005317625884566635,0.00625843661798986,-1.6666666666666643
496,497,80397.0,3288.0,3391.0,8023.0,5708.0,2491.0,7879.0,0.0,0.0,2094.0,2253.0,0.0,0.0,2946.0,0.0,5005.0,1902.0,0.0,0.0,0.0,0.0,0.0,12177.0,0.0,0.0,0.0,0.0,0.0,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,5809.0,0.0,4346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,2212.0,0.0,0.0,0.0,-0.017569659111465623,244.0,244.6,245.65,0.5999999999999943,1.6500000000000057,0.0024590163934425924,0.00676229508196724,-0.1424791369835108
497,498,89134.0,2811.0,3903.0,11017.0,4392.0,1714.0,6947.0,2675.0,0.0,1851.0,2953.0,0.0,0.0,3161.0,0.0,4781.0,2104.0,0.0,0.0,0.0,0.0,0.0,12815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523.0,0.0,9235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.0,2582.0,0.0,0.0,0.0,-0.018957487909087477,244.75,244.6,246.75,-0.15000000000000568,2.0,-0.0006128702757915994,0.008171603677221695,0.44579533941235844
498,499,128479.0,3900.0,4913.0,14008.0,7305.0,3363.0,11716.0,3347.0,0.0,0.0,4297.0,0.0,0.0,3487.0,0.0,6009.0,3869.0,4135.0,0.0,0.0,0.0,0.0,18720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3513.0,0.0,10985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8507.0,4249.0,0.0,0.0,0.0,-0.019167434534388215,247.3,244.6,248.15,-2.700000000000017,0.8499999999999943,-0.010917913465426698,0.0034371209057824093,0.5641748942172096
499,500,149690.0,4404.0,5030.0,18393.0,11517.0,5090.0,12130.0,5313.0,0.0,3565.0,8355.0,0.0,0.0,4722.0,0.0,5310.0,4703.0,4602.0,0.0,0.0,0.0,0.0,22554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10970.0,3633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6049.0,5181.0,0.0,0.0,0.0,-0.016754024676095727,244.6,244.6,246.95,0.0,2.3499999999999943,0.0,0.009607522485690856,-0.48592832557198506
500,501,120143.0,3349.0,4276.0,14140.0,5390.0,3674.0,10958.0,5506.0,0.0,0.0,3585.0,0.0,0.0,3349.0,0.0,7231.0,3249.0,3259.0,0.0,0.0,0.0,0.0,17215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9903.0,0.0,3592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.0,4404.0,0.0,0.0,0.0,-0.017196289226101367,244.6,244.6,246.8,0.0,2.200000000000017,0.0,0.008994276369583165,-0.06077795786060667
501,502,107390.0,3913.0,3978.0,12807.0,5308.0,0.0,11665.0,2285.0,0.0,1866.0,3531.0,0.0,0.0,2539.0,0.0,6504.0,2998.0,0.0,0.0,0.0,0.0,0.0,14841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7806.0,0.0,9057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.0,2265.0,0.0,0.0,0.0,-0.018242249190545196,244.6,244.6,245.9,0.0,1.3000000000000114,0.0,0.005314799672935466,-0.3660024400162691
502,503,95879.0,2650.0,4686.0,11767.0,5378.0,0.0,11741.0,3462.0,0.0,1921.0,3091.0,0.0,0.0,3018.0,0.0,4229.0,2610.0,0.0,0.0,0.0,3162.0,0.0,13986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7272.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4245.0,3004.0,0.0,0.0,0.0,-0.014876101642002853,242.33,244.6,245.45,2.269999999999982,3.119999999999976,0.009367391573474215,0.012875005158255126,-0.18333672845794136
503,504,215613.0,5830.0,8094.0,33409.0,9390.0,6183.0,19950.0,9297.0,0.0,0.0,6335.0,0.0,0.0,5679.0,0.0,7344.0,6679.0,0.0,0.0,0.0,4329.0,0.0,30145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15410.0,0.0,11316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5336.0,6676.0,0.0,0.0,0.0,-0.01693000715406216,242.33,244.6,240.8,2.269999999999982,-1.5300000000000011,0.009367391573474215,-0.006313704452605928,-1.9310631229235784
504,505,94684.0,4121.0,3832.0,10997.0,5927.0,2698.0,13128.0,2444.0,0.0,2831.0,3155.0,0.0,0.0,3236.0,0.0,3799.0,2496.0,0.0,0.0,0.0,0.0,0.0,14019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.0,3482.0,2668.0,0.0,0.0,0.0,-0.016333288000544344,235.6,244.6,238.8,9.0,3.200000000000017,0.03820033955857394,0.01358234295415972,-0.8375209380234505
505,506,107068.0,4046.0,5143.0,12827.0,5402.0,4224.0,10953.0,3157.0,0.0,3260.0,2817.0,0.0,0.0,2554.0,0.0,3236.0,3051.0,2462.0,0.0,0.0,0.0,0.0,14648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.0,3935.0,0.0,0.0,0.0,-0.013520485784015443,235.6,244.6,238.25,9.0,2.6500000000000057,0.03820033955857394,0.011247877758913338,-0.2308499475341076
506,507,154563.0,5402.0,7063.0,20594.0,8217.0,4400.0,17397.0,4428.0,0.0,0.0,3583.0,0.0,0.0,3658.0,0.0,6125.0,5013.0,3740.0,0.0,0.0,3703.0,0.0,21460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5912.0,4219.0,0.0,0.0,0.0,-0.013267046991267756,233.03,244.6,236.5,11.569999999999993,3.469999999999999,0.049650259623224446,0.014890786594000671,-0.7399577167019027
507,508,95559.0,4246.0,4759.0,15747.0,5361.0,3552.0,8350.0,3575.0,0.0,1813.0,2189.0,0.0,0.0,0.0,0.0,4137.0,1791.0,1878.0,0.0,0.0,0.0,0.0,12865.0,0.0,0.0,0.0,0.0,0.0,1837.0,0.0,0.0,0.0,0.0,0.0,0.0,6405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934.0,4208.0,0.0,0.0,0.0,-0.01633003943024675,234.45,244.6,237.0,10.150000000000006,2.5500000000000114,0.043292812966517324,0.010876519513755678,0.21097046413502107
508,509,99493.0,3621.0,3990.0,15233.0,5562.0,3035.0,9275.0,3192.0,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,4563.0,0.0,0.0,0.0,0.0,2571.0,0.0,15683.0,0.0,0.0,0.0,0.0,0.0,2583.0,0.0,0.0,0.0,0.0,0.0,0.0,7226.0,0.0,3196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.0,3540.0,0.0,0.0,0.0,-0.01795981578996246,234.48,244.6,236.95,10.120000000000005,2.469999999999999,0.04315933128625038,0.01053394745820535,-0.021101498206377453
509,510,96837.0,3719.0,4138.0,13193.0,5416.0,4253.0,10977.0,2573.0,0.0,0.0,2354.0,0.0,0.0,3005.0,0.0,3671.0,2309.0,0.0,0.0,0.0,4243.0,0.0,12543.0,0.0,0.0,0.0,0.0,0.0,2152.0,0.0,0.0,0.0,0.0,0.0,0.0,7879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4208.0,2417.0,0.0,0.0,0.0,-0.018437086420288865,233.6,235.0,236.3,1.4000000000000057,2.700000000000017,0.0059931506849315586,0.011558219178082307,-0.2750740584003289
510,511,232029.0,6577.0,7496.0,38849.0,10939.0,8746.0,26876.0,6289.0,0.0,0.0,4365.0,0.0,0.0,0.0,6238.0,6876.0,4610.0,5887.0,0.0,0.0,4181.0,0.0,25595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13086.0,0.0,31853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5815.0,5166.0,0.0,0.0,0.0,-0.020166854686401312,233.6,232.85,234.85,-0.75,1.25,-0.003210616438356184,0.005351027397260344,-0.6174153715137395
511,512,152880.0,5728.0,7309.0,17053.0,9092.0,5573.0,20387.0,4453.0,0.0,3204.0,3890.0,0.0,0.0,0.0,5101.0,6154.0,6637.0,3463.0,0.0,0.0,3798.0,0.0,23879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022.0,0.0,0.0,0.0,-0.019583999809235437,234.7,236.2,236.2,1.5,1.5,0.0063911376224967675,0.0063911376224967675,0.5715495342929697
512,513,118603.0,3229.0,8003.0,13159.0,6286.0,4551.0,11680.0,3231.0,0.0,0.0,2776.0,0.0,0.0,0.0,0.0,2433.0,3280.0,0.0,0.0,0.0,2257.0,0.0,14493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8131.0,0.0,11757.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.0,4435.0,3613.0,0.0,0.0,0.0,-0.021626243562816373,234.44,235.15,237.0,0.710000000000008,2.5600000000000023,0.003028493431155077,0.010919638286981836,0.3375527426160385
